canonical_smiles,molecule_chembl_id,pchembl_value,standard_type,standard_units,standard_value,target_chembl_id,type,units,value
CC(C)[C@H](N[C@@H](C)C(=O)O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,CHEMBL92632,7.64,IC50,nM,23.0,CHEMBL1808,IC50,nM,23.0
O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@H](Cc1ccccc1O)NCP(=O)(O)O,CHEMBL329136,,IC50,nM,1000.0,CHEMBL1808,IC50,nM,1000.0
C[C@H](c1ccccc1)[C@H](NCP(=O)(O)O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,CHEMBL329530,6.86,IC50,nM,138.0,CHEMBL1808,IC50,nM,138.0
O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@H](Cc1cccs1)NCP(=O)(O)O,CHEMBL330507,6.42,IC50,nM,385.0,CHEMBL1808,IC50,nM,385.0
CCCC[C@H](NCP(=O)(O)O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,CHEMBL313419,6.14,IC50,nM,731.0,CHEMBL1808,IC50,nM,731.0
CC(C)[C@H](NCP(=O)(O)O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,CHEMBL89563,7.60,IC50,nM,25.0,CHEMBL1808,IC50,nM,25.0
CC[C@H](C)C(NCC(=O)O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,CHEMBL328737,7.19,IC50,nM,65.0,CHEMBL1808,IC50,nM,65.0
CC(N[C@H](C)C(=O)N1CCC[C@H]1C(=O)O)C(=O)O,CHEMBL152758,7.05,IC50,nM,90.0,CHEMBL1808,IC50,M,9E-8
O=C(O)CCCC(=O)N1CCC[C@H]1C(=O)O,CHEMBL277919,4.16,IC50,nM,70000.0,CHEMBL1808,IC50,uM,70.0
C[C@@H](NCC(=O)O)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL358439,5.62,IC50,nM,2400.0,CHEMBL1808,IC50,uM,2.4
C[C@H](CCC(=O)O)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL78780,5.31,IC50,nM,4900.0,CHEMBL1808,IC50,uM,4.9
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL577,8.92,IC50,nM,1.2,CHEMBL1808,IC50,M,1.2E-9
C[C@H](CS)C(=O)N1CCCC1C(=O)O,CHEMBL162360,7.64,IC50,nM,23.0,CHEMBL1808,IC50,M,2.3E-8
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL578,5.92,IC50,nM,1200.0,CHEMBL1808,IC50,M,0.0000012
C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCC(=O)O)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL327401,7.22,IC50,nM,60.0,CHEMBL1808,IC50,M,6E-8
CC(CCC(=O)N1CCC[C@H]1C(=O)O)C(=O)O,CHEMBL152188,,IC50,nM,260000.0,CHEMBL1808,IC50,uM,260.0
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1237,8.92,IC50,nM,1.2,CHEMBL1808,IC50,M,1.2E-9
O=C(O)C(CCc1ccccc1)N[C@H]1CCC[C@H]2SC[C@@H](C(=O)O)N2C1=O,CHEMBL347755,9.22,IC50,nM,0.6,CHEMBL1808,IC50,M,6E-10
CC1CCCC(C(=O)O)N1C(=O)CCS,CHEMBL331575,9.00,IC50,nM,1.0,CHEMBL1808,IC50,M,1E-9
CC1CCCC(C(=O)O)N1C(=O)CCS,CHEMBL331575,7.70,IC50,nM,20.0,CHEMBL1808,IC50,M,2E-8
CC(=O)SCC(C)C(=O)Nc1ccccc1,CHEMBL322069,6.52,IC50,nM,300.0,CHEMBL1808,IC50,M,3E-7
CC(=O)SCC(C)C(=O)Nc1ccccc1,CHEMBL322069,5.70,IC50,nM,2000.0,CHEMBL1808,IC50,M,0.000002
O=C(O)CCCNCP(=O)(O)CCc1ccccc1,CHEMBL114552,4.00,IC50,nM,100000.0,CHEMBL1808,IC50,M,0.0001
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1237,10.00,IC50,nM,0.1,CHEMBL1808,IC50,M,1E-10
CC(=O)SCC(C)C(=O)NCc1ccccc1,CHEMBL326801,,IC50,nM,500000.0,CHEMBL1808,IC50,M,0.0005
CC(=O)SCC(C)C(=O)NCc1ccccc1,CHEMBL326801,,IC50,nM,200000.0,CHEMBL1808,IC50,M,0.0002
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,7.52,IC50,nM,30.0,CHEMBL1808,IC50,nM,30.0
Cc1ccccc1C(=O)NC(Cc1ccccc1)C(=O)CCC(=O)N1CCC[C@H]1C(=O)O,CHEMBL173376,7.34,IC50,nM,46.0,CHEMBL1808,IC50,M,4.6E-8
CC(=O)NC(Cc1ccccc1)C(=O)CCC(=O)N1CCC[C@H]1C(=O)O,CHEMBL172917,6.48,IC50,nM,330.0,CHEMBL1808,IC50,M,3.3E-7
Cc1ccccc1C(=O)NC(Cc1ccccc1)C(=O)CCC(=O)N1CCC[C@H]1C(=O)OCc1ccccc1,CHEMBL176729,5.80,IC50,nM,1600.0,CHEMBL1808,IC50,M,0.0000016
O=C(NC(Cc1cccnc1)C(=O)CCC(=O)N1CCC[C@H]1C(=O)OCc1ccccc1)c1ccccc1,CHEMBL172015,7.82,IC50,nM,15.0,CHEMBL1808,IC50,M,1.5E-8
O=C(NC(Cc1ccc(O)cc1)C(=O)CCC(=O)N1CCC[C@H]1C(=O)O)c1ccccc1,CHEMBL173822,8.33,IC50,nM,4.7,CHEMBL1808,IC50,M,4.7E-9
O=C(NC(Cc1cccnc1)C(=O)CCC(=O)N1CCC[C@H]1C(=O)O)c1ccccc1,CHEMBL176688,8.24,IC50,nM,5.7,CHEMBL1808,IC50,M,5.7E-9
Cl.NC(Cc1ccccc1)C(=O)CCC(=O)N1CCC[C@H]1C(=O)O,CHEMBL556775,4.60,IC50,nM,25000.0,CHEMBL1808,IC50,M,0.000025
COc1ccc(CC(NC(=O)c2ccccc2)C(=O)CCC(=O)N2CCC[C@H]2C(=O)O)cc1OC,CHEMBL173849,8.85,IC50,nM,1.4,CHEMBL1808,IC50,M,1.4E-9
O=C(NC(Cc1ccccc1)C(=O)CCC(=O)N1CCC[C@H]1C(=O)O)OCc1ccccc1,CHEMBL176970,6.62,IC50,nM,240.0,CHEMBL1808,IC50,M,2.4E-7
O=C(CCC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1)N[C@H](Cc1ccccc1)C(=O)O,CHEMBL366455,7.55,IC50,nM,28.0,CHEMBL1808,IC50,M,2.8E-8
O=C(NC(Cc1ccccc1)C(=O)CCC(=O)N1CC(O)C[C@H]1C(=O)O)c1ccccc1,CHEMBL172600,6.27,IC50,nM,540.0,CHEMBL1808,IC50,M,5.4E-7
O=C(NC(Cc1ccccc1)C(=O)CCCC(=O)N1CCC[C@H]1C(=O)O)c1ccccc1,CHEMBL172783,7.38,IC50,nM,42.0,CHEMBL1808,IC50,M,4.2E-8
O=C(NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)CCC(=O)N1CCC[C@H]1C(=O)O)c1ccccc1,CHEMBL172801,8.00,IC50,nM,10.0,CHEMBL1808,IC50,M,1E-8
O=C(CCC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1)NC(Cc1ccccc1)C(=O)OCc1ccccc1,CHEMBL369590,6.75,IC50,nM,180.0,CHEMBL1808,IC50,M,1.8E-7
O=C(N[C@@H](Cc1ccccc1)C(=O)CCC(=O)N1CCC[C@H]1C(=O)O)c1ccccc1,CHEMBL435360,8.49,IC50,nM,3.2,CHEMBL1808,IC50,M,3.2E-9
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,8.05,IC50,nM,9.0,CHEMBL1808,IC50,M,9E-9
O=C(CN1Cc2c(Cl)cccc2NC1=O)NO,CHEMBL298647,4.05,IC50,nM,90000.0,CHEMBL1808,IC50,uM,90.0
O=C(NC(Cc1ccccc1)/C(CCC(=O)N1CCC[C@H]1C(=O)O)=N/O)c1ccccc1,CHEMBL366727,5.92,IC50,nM,1200.0,CHEMBL1808,IC50,M,0.0000012
O=C(CN1Cc2c(Cl)cccc2NS1(=O)=O)NO,CHEMBL299946,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
CC(NC(=O)c1ccccc1)C(=O)CCC(=O)N1CCC[C@H]1C(=O)O,CHEMBL172913,6.52,IC50,nM,300.0,CHEMBL1808,IC50,M,3E-7
O=C(NC(Cc1ccccc1)C(=O)CCC(=O)N1CCC[C@H]1C(=O)O)c1ccco1,CHEMBL172262,8.85,IC50,nM,1.4,CHEMBL1808,IC50,M,1.4E-9
O=C(CCC(=O)N1CCC[C@H]1C(=O)O)C(Cc1ccccc1)NC(=O)C1CCCO1,CHEMBL368784,7.70,IC50,nM,20.0,CHEMBL1808,IC50,M,2E-8
COC(=O)[C@@H]1CCCN1C(=O)CCC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1,CHEMBL177394,7.09,IC50,nM,82.0,CHEMBL1808,IC50,M,8.2E-8
O=C(NC(Cc1ccccc1)C(=O)CCC(=O)N1CCCC1)c1ccccc1,CHEMBL177870,,IC50,nM,,CHEMBL1808,IC50,M,
CC(C)(C)OC(=O)[C@@H]1CCCN1C(=O)CCC(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)c1ccccc1,CHEMBL369809,5.07,IC50,nM,8600.0,CHEMBL1808,IC50,M,0.0000086
NC(=O)[C@@H]1CCCN1C(=O)CCC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1,CHEMBL368640,6.82,IC50,nM,150.0,CHEMBL1808,IC50,M,1.5E-7
O=C(NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)CCC(=O)N1CCC[C@H]1C(=O)OCc1ccccc1)c1ccccc1,CHEMBL172356,7.07,IC50,nM,86.0,CHEMBL1808,IC50,M,8.6E-8
O=C(O)C1CSC(c2ccccc2O)N1C(=O)CCS,CHEMBL110444,7.19,IC50,nM,65.0,CHEMBL1808,I50,M,6.5E-8
C[C@H](CS)C(=O)N1C(=O)CC[C@H]1C(=O)O,CHEMBL311525,8.05,IC50,nM,9.0,CHEMBL1808,I50,M,9E-9
O=C(O)[C@H]1CCCN1C(=O)CCS,CHEMBL305938,6.70,IC50,nM,200.0,CHEMBL1808,I50,uM,0.2
CC(C)[C@@H](O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)c1cc2ccccc2[nH]1,CHEMBL54677,,IC50,nM,100000.0,CHEMBL1808,IC50,nM,100000.0
O=C(O)[C@@H]1CCCN1C(=O)CCS,CHEMBL10962,,IC50,nM,1800000.0,CHEMBL1808,I50,uM,1800.0
O=C(/C=C\S)C1CC[C@@H](C(=O)O)C1,CHEMBL128223,6.19,IC50,nM,650.0,CHEMBL1808,I50,uM,0.65
C[C@H](N[C@](C)(CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL2304318,8.92,IC50,nM,1.2,CHEMBL1808,I50,M,1.2E-9
C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL131552,8.49,IC50,nM,3.2,CHEMBL1808,I50,M,3.2E-9
O=C(O)C(CCc1ccccc1)N[C@H]1CCCC2SC[C@@H](C(=O)O)N2C1=O,CHEMBL340528,9.22,IC50,nM,0.6,CHEMBL1808,I50,M,6E-10
C[C@@H](CS)C(=O)N1c2ccccc2C[C@H]1C(=O)O,CHEMBL611148,8.43,IC50,nM,3.7,CHEMBL1808,I50,M,3.7E-9
O=C(O)CN1C(=O)[C@@H](NC(CCc2ccccc2)C(=O)O)CSc2ccccc21,CHEMBL290284,8.52,IC50,nM,3.0,CHEMBL1808,I50,M,3E-9
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,7.70,IC50,nM,20.0,CHEMBL1808,I50,M,2E-8
COC(=O)c1ccccc1NC(=O)CN(C)C(=O)C1C[C@@H](S)CN1S(=O)(=O)c1ccc2ccccc2c1,CHEMBL177000,4.44,IC50,nM,36600.0,CHEMBL1808,IC50,uM,36.6
O=c1cc(N2CCOCC2)oc2ccccc12,CHEMBL367315,4.87,IC50,nM,13400.0,CHEMBL1808,IC50,uM,13.4
CC(=O)S[C@@H]1C[C@@H](COCc2cc(F)c(F)cc2F)N(C(=O)Oc2cccc3c2OCCO3)C1,CHEMBL191879,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
O=C(S[C@@H]1C[C@@H](COCc2cc(F)c(F)cc2F)N(C(=O)Oc2cccc3c2OCCO3)C1)c1ccccc1,CHEMBL193490,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
CC(C)OC(=O)N1C[C@H](S)CC1CNCc1cc(F)ccc1F,CHEMBL192441,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
CCCc1cnc(N2C[C@H](S)CC2CNCc2cc(F)ccc2F)nc1,CHEMBL194651,4.50,IC50,nM,31500.0,CHEMBL1808,IC50,uM,31.5
Cc1ccc(S(=O)(=O)N(C)NC(=O)C2C[C@@H](S)CN2S(=O)(=O)c2ccc3ccccc3c2)cc1,CHEMBL425383,4.84,IC50,nM,14600.0,CHEMBL1808,IC50,uM,14.6
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,7.64,IC50,nM,23.0,CHEMBL1808,IC50,nM,23.0
O=C(O)CCNC(=O)C(CS)Cc1ccccc1,CHEMBL196902,4.50,IC50,nM,32000.0,CHEMBL1808,IC50,nM,32000.0
C[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL287896,7.52,IC50,nM,30.0,CHEMBL1808,IC50,nM,30.0
O=C(N[C@H]1CCCSC2CCC[C@@H](C(=O)O)N21)[C@@H](S)Cc1ccccc1,CHEMBL372307,8.30,IC50,nM,5.0,CHEMBL1808,IC50,nM,5.0
O=C(N[C@H]1Cc2ccccc2C2CCC[C@H](C(=O)O)N2C1=O)[C@H](S)Cc1ccccc1,CHEMBL198316,9.96,IC50,nM,0.11,CHEMBL1808,IC50,nM,0.11
CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCN)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL378864,5.00,IC50,nM,10000.0,CHEMBL1808,IC50,uM,10.0
NCCC[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccc(O)cc12)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL381557,5.40,IC50,nM,4000.0,CHEMBL1808,IC50,uM,4.0
NCCC[C@H](NC(=O)[C@@H](N)Cc1ccsc1)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL383507,6.22,IC50,nM,600.0,CHEMBL1808,IC50,uM,0.6
NCCC[C@H](NC(=O)CCc1nc2ccccc2[nH]1)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL204944,5.00,IC50,nM,10000.0,CHEMBL1808,IC50,uM,10.0
CC(C)CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)O,CHEMBL450935,7.28,IC50,nM,52.0,CHEMBL1808,IC50,nM,52.0
CC(C)CN(CP(=O)(O)O)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)O,CHEMBL442455,7.54,IC50,nM,29.0,CHEMBL1808,IC50,nM,29.0
O=C(O)[C@H](Cc1ccc2ccccc2c1)NC(=O)N(CCN1C(=O)c2cccc3cccc(c23)C1=O)C[C@H](O)C(=O)O,CHEMBL271718,5.70,IC50,nM,1980.0,CHEMBL1808,IC50,nM,1980.0
O=C(O)[C@H](Cc1ccc2ccccc2c1)NC(=O)N(Cc1ccc2c(c1)Cc1ccccc1-2)C[C@H](O)C(=O)O,CHEMBL256895,6.82,IC50,nM,150.0,CHEMBL1808,IC50,nM,150.0
O=C1c2ccccc2C(=O)c2cc(CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)O)ccc21,CHEMBL273140,7.40,IC50,nM,40.0,CHEMBL1808,IC50,nM,40.0
O=C1c2ccccc2-c2ccc(CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)O)cc21,CHEMBL258130,7.41,IC50,nM,39.0,CHEMBL1808,IC50,nM,39.0
CC(C)(C)CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)O,CHEMBL273142,6.72,IC50,nM,191.0,CHEMBL1808,IC50,nM,191.0
CC(C)CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,CHEMBL258278,7.64,IC50,nM,23.0,CHEMBL1808,IC50,nM,23.0
CC(C)CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,CHEMBL270576,7.22,IC50,nM,60.0,CHEMBL1808,IC50,nM,60.0
CC(C)CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,CHEMBL409720,7.46,IC50,nM,35.0,CHEMBL1808,IC50,nM,35.0
CC(C)CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc1cccc2ccccc12)C(=O)O,CHEMBL409920,6.96,IC50,nM,110.0,CHEMBL1808,IC50,nM,110.0
CC(C)CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,CHEMBL255568,6.99,IC50,nM,103.0,CHEMBL1808,IC50,nM,103.0
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,CHEMBL6246,,IC50,nM,5000000.0,CHEMBL1808,IC50,10'-3 mol/L,5.0
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,8.30,IC50,nM,5.0,CHEMBL1808,IC50,10'-9mol/L,5.0
O=C(O[C@@H]1O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@H]([C@H]1O)[C@@H]2O)c1cc(O)c(O)c(O)c1,CHEMBL449392,,IC50,nM,3700000.0,CHEMBL1808,IC50,10'-3 mol/L,3.7
O=C(O)c1cc(O)c(O)c(O)c1,CHEMBL288114,,IC50,nM,7700000.0,CHEMBL1808,IC50,10'-3 mol/L,7.7
O=C1O[C@H]2[C@@H]3OC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC[C@H]2O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]3OC(=O)c2cc(O)c(O)c3c2[C@@H]2C1=CC(=O)[C@](O)(O3)C2(O)O,CHEMBL506069,,IC50,nM,400000.0,CHEMBL1808,IC50,10'-4 mol/L,4.0
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,7.64,IC50,nM,23.0,CHEMBL1808,IC50,nM,23.0
CC(C)c1ccc(CS[C@@H]2CC[C@@H](C(=O)O)N2C(=O)[C@H](C)CS)cc1,CHEMBL499305,8.48,IC50,nM,3.3,CHEMBL1808,IC50,nM,3.3
C[C@H](CS)C(=O)N1[C@@H](SCc2ccc(C3CCCCC3)cc2)CC[C@H]1C(=O)O,CHEMBL502817,6.55,IC50,nM,280.0,CHEMBL1808,IC50,nM,280.0
C[C@H](CS)C(=O)N1[C@@H](SCc2ccc(C(C)(C)C)cc2)CC[C@H]1C(=O)O,CHEMBL500409,6.39,IC50,nM,410.0,CHEMBL1808,IC50,nM,410.0
CSc1ccc(CS[C@H]2CC[C@@H](C(=O)O)N2C(=O)[C@H](C)CS)cc1,CHEMBL525967,8.39,IC50,nM,4.1,CHEMBL1808,IC50,nM,4.1
Cc1ccccc1CS[C@H]1CC[C@@H](C(=O)O)N1C(=O)[C@H](C)CS,CHEMBL500408,8.64,IC50,nM,2.3,CHEMBL1808,IC50,nM,2.3
Cc1cccc(CS[C@H]2CC[C@@H](C(=O)O)N2C(=O)[C@H](C)CS)c1,CHEMBL499612,9.05,IC50,nM,0.9,CHEMBL1808,IC50,nM,0.9
CC(C)c1ccc(CCCS[C@H]2CC[C@@H](C(=O)O)N2C(=O)[C@H](C)CS)cc1,CHEMBL499611,7.82,IC50,nM,15.0,CHEMBL1808,IC50,nM,15.0
CC(C)c1ccc(CCS[C@H]2CC[C@@H](C(=O)O)N2C(=O)[C@H](C)CS)cc1,CHEMBL525948,7.72,IC50,nM,19.0,CHEMBL1808,IC50,nM,19.0
CC(C)c1ccc(CS[C@H]2CC[C@@H](C(=O)O)N2C(=O)[C@H](C)CS)cc1,CHEMBL449792,8.08,IC50,nM,8.4,CHEMBL1808,IC50,nM,8.4
C[C@H](CS)C(=O)N1[C@@H](SCc2ccc3ccccc3c2)CC[C@H]1C(=O)O,CHEMBL499610,8.38,IC50,nM,4.2,CHEMBL1808,IC50,nM,4.2
C[C@H](CS)C(=O)N1[C@@H](SCc2cccc3ccccc23)CC[C@H]1C(=O)O,CHEMBL526896,8.49,IC50,nM,3.2,CHEMBL1808,IC50,nM,3.2
C[C@H](CS)C(=O)N1[C@@H](SCCCc2ccccc2)CC[C@H]1C(=O)O,CHEMBL443353,10.54,IC50,nM,0.029,CHEMBL1808,IC50,nM,0.029
C[C@H](CS)C(=O)N1[C@@H](SCCc2ccccc2)CC[C@H]1C(=O)O,CHEMBL526298,9.74,IC50,nM,0.18,CHEMBL1808,IC50,nM,0.18
C[C@H](CS)C(=O)N1[C@@H](SCc2ccccc2)CC[C@H]1C(=O)O,CHEMBL498798,8.62,IC50,nM,2.4,CHEMBL1808,IC50,nM,2.4
O=c1c2cc(O)c(O)cc2oc2c(O)c(O)ccc12,CHEMBL477740,4.45,IC50,nM,35400.0,CHEMBL1808,IC50,uM,35.4
O=c1c2cc(O)c(O)cc2oc2cc(O)c(O)cc12,CHEMBL12700,,IC50,nM,769000.0,CHEMBL1808,IC50,uM,769.0
O=c1c2cc(O)c(O)cc2oc2cc(O)cc(O)c12,CHEMBL187265,,IC50,nM,530800.0,CHEMBL1808,IC50,uM,530.8
O=c1c2ccc(O)c(O)c2oc2c(O)c(O)ccc12,CHEMBL477921,,IC50,nM,238500.0,CHEMBL1808,IC50,uM,238.5
O=c1c2ccc(O)c(O)c2oc2cc(O)cc(O)c12,CHEMBL448040,4.16,IC50,nM,69200.0,CHEMBL1808,IC50,uM,69.2
O=C1C2=C(CCCC2)S(=O)(=O)N1c1cccc(Cl)n1,CHEMBL513281,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
O=C1c2ccccc2S(=O)(=O)N1c1c(F)c(F)nc(F)c1F,CHEMBL518500,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
O=C1C2=C(CCCC2)S(=O)(=O)N1c1ccncc1.[O-][Cl+3]([O-])([O-])O,CHEMBL512569,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
O=C1C2=C(CCCC2)S(=O)(=O)N1c1c(F)c(F)c(F)c(F)c1F,CHEMBL503392,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
CC1=C(c2ccccc2)C(=O)N(c2c(F)c(F)nc(F)c2F)S1(=O)=O,CHEMBL461946,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
CC1=C(C)S(=O)(=O)N(c2c(F)c(F)nc(F)c2F)C1=O,CHEMBL512758,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
O=C1C2=C(CCCC2)S(=O)(=O)N1c1c(F)c(F)nc(F)c1F,CHEMBL461945,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
O=C1C2=C(CCCC2)S(=O)(=O)N1c1ncc(F)cc1F,CHEMBL459684,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
O=C1C2=C(CCCC2)S(=O)(=O)N1c1cccc(Br)n1,CHEMBL459683,,IC50,nM,100000.0,CHEMBL1808,IC50,uM,100.0
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,9.20,IC50,nM,0.63,CHEMBL1808,IC50,uM,0.00063
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(N(C)C)cc1)C(=O)O,CHEMBL457317,6.28,IC50,nM,520.0,CHEMBL1808,IC50,nM,520.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccccc1)C(=O)O,CHEMBL451209,7.47,IC50,nM,34.0,CHEMBL1808,IC50,nM,34.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(F)cc1)C(=O)O,CHEMBL467755,7.00,IC50,nM,100.0,CHEMBL1808,IC50,nM,100.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(Cl)cc1)C(=O)O,CHEMBL444474,6.60,IC50,nM,250.0,CHEMBL1808,IC50,nM,250.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(Br)cc1)C(=O)O,CHEMBL513671,6.55,IC50,nM,280.0,CHEMBL1808,IC50,nM,280.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(I)cc1)C(=O)O,CHEMBL459959,6.85,IC50,nM,140.0,CHEMBL1808,IC50,nM,140.0
Cc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,CHEMBL459960,6.62,IC50,nM,240.0,CHEMBL1808,IC50,nM,240.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(C(F)(F)F)cc1)C(=O)O,CHEMBL459961,6.47,IC50,nM,340.0,CHEMBL1808,IC50,nM,340.0
CCc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,CHEMBL511184,7.68,IC50,nM,21.0,CHEMBL1808,IC50,nM,21.0
CCCc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,CHEMBL461021,6.68,IC50,nM,210.0,CHEMBL1808,IC50,nM,210.0
CC(C)c1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,CHEMBL461022,6.52,IC50,nM,300.0,CHEMBL1808,IC50,nM,300.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(C(C)(C)C)cc1)C(=O)O,CHEMBL463320,6.89,IC50,nM,130.0,CHEMBL1808,IC50,nM,130.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(-c2ccccc2)cc1)C(=O)O,CHEMBL463520,6.55,IC50,nM,280.0,CHEMBL1808,IC50,nM,280.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(C2CCCCC2)cc1)C(=O)O,CHEMBL512941,5.40,IC50,nM,4000.0,CHEMBL1808,IC50,nM,4000.0
COc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,CHEMBL511344,7.00,IC50,nM,100.0,CHEMBL1808,IC50,nM,100.0
C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(OC(F)(F)F)cc1)C(=O)O,CHEMBL515834,6.58,IC50,nM,260.0,CHEMBL1808,IC50,nM,260.0
CCOc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,CHEMBL457571,6.47,IC50,nM,340.0,CHEMBL1808,IC50,nM,340.0
